,name,tp,num,stocks
109,低价股,fg,159,"['000008', '000056', '000069', '000078', '000488', '000517', '000518', '000545', '000552', '000560', '000564', '000608', '000620', '000627', '000629', '000656', '000709', '000711', '000717', '000718', '000727', '000785', '000793', '000797', '000820', '000826', '000838', '000839', '000851', '000882', '000897', '000898', '000927', '000980', '000981', '001227', '002005', '002021', '002024', '002047', '002076', '002086', '002146', '002157', '002211', '002217', '002219', '002247', '002256', '002269', '002285', '002306', '002310', '002314', '002321', '002323', '002374', '002431', '002445', '002470', '002482', '002486', '002495', '002496', '002501', '002506', '002528', '002554', '002607', '002630', '002638', '002656', '002663', '002717', '002936', '300027', '300091', '300152', '300197', '300198', '300237', '300266', '300280', '300301', '300477', '600010', '600022', '600076', '600103', '600136', '600157', '600159', '600162', '600166', '600169', '600170', '600200', '600221', '600226', '600227', '600231', '600239', '600252', '600307', '600322', '600337', '600340', '600370', '600376', '600400', '600408', '600467', '600477', '600503', '600512', '600518', '600527', '600533', '600545', '600567', '600568', '600569', '600606', '600617', '600622', '600653', '600688', '600691', '600715', '600726', '600743', '600759', '600815', '600868', '600871', '600881', '600935', '601005', '601010', '601011', '601333', '601388', '601518', '601588', '601828', '601860', '601866', '601868', '601880', '601975', '601992', '601996', '603030', '603077', '603377', '603388', '603557', '603843', '688538']"
110,风险提示,fg,57,"['000546', '000567', '000809', '000826', '000838', '000839', '000890', '002052', '002055', '002072', '002207', '002210', '002217', '002323', '002369', '002424', '002470', '002512', '002514', '002519', '002520', '002547', '002812', '002856', '002989', '300078', '300091', '300163', '300197', '300209', '300237', '300340', '300366', '300368', '300459', '300536', '301139', '600053', '600079', '600119', '600187', '600221', '600322', '600340', '600749', '600807', '600881', '603322', '603378', '603429', '603800', '603825', '603879', '603959', '688282', '832023', '835670']"
111,低安全分,fg,236,"['000007', '000014', '000016', '000042', '000056', '000078', '000151', '000158', '000410', '000415', '000509', '000520', '000525', '000536', '000545', '000546', '000547', '000566', '000567', '000590', '000610', '000632', '000652', '000663', '000692', '000695', '000710', '000712', '000785', '000809', '000815', '000826', '000829', '000838', '000839', '000852', '000889', '000890', '000906', '000911', '000980', '000981', '001330', '001331', '002037', '002052', '002055', '002059', '002069', '002072', '002114', '002121', '002124', '002141', '002146', '002159', '002174', '002191', '002193', '002205', '002207', '002210', '002212', '002217', '002229', '002247', '002269', '002309', '002310', '002313', '002323', '002329', '002355', '002369', '002370', '002424', '002470', '002480', '002501', '002506', '002512', '002513', '002514', '002519', '002520', '002524', '002547', '002564', '002570', '002575', '002583', '002596', '002607', '002629', '002634', '002640', '002652', '002679', '002689', '002775', '002812', '002856', '002963', '002989', '003007', '300027', '300068', '300078', '300091', '300163', '300169', '300197', '300199', '300209', '300212', '300237', '300246', '300249', '300256', '300264', '300266', '300269', '300270', '300295', '300317', '300340', '300366', '300368', '300377', '300385', '300410', '300422', '300459', '300460', '300518', '300530', '300536', '300551', '300621', '300649', '300663', '300730', '300878', '300948', '301024', '301030', '301085', '301139', '301152', '301357', '302132', '430090', '430198', '600053', '600079', '600082', '600119', '600129', '600169', '600172', '600180', '600187', '600198', '600208', '600221', '600246', '600250', '600280', '600281', '600319', '600322', '600340', '600370', '600397', '600405', '600408', '600491', '600516', '600520', '600538', '600545', '600581', '600589', '600606', '600610', '600617', '600691', '600745', '600749', '600783', '600807', '600818', '600841', '600847', '600881', '600884', '600969', '600973', '601155', '601666', '601718', '601908', '601933', '603208', '603226', '603322', '603333', '603378', '603421', '603429', '603567', '603616', '603665', '603800', '603822', '603825', '603879', '603895', '603959', '605189', '605388', '688022', '688066', '688130', '688171', '688192', '688207', '688282', '688387', '688506', '688670', '688701', '832023', '832786', '833575', '835670']"
112,昨日涨停,fg,100,"['000066', '000070', '000417', '000561', '000700', '000901', '000962', '001400', '002052', '002104', '002108', '002148', '002173', '002231', '002249', '002298', '002305', '002454', '002463', '002516', '002536', '002549', '002562', '002611', '002670', '002779', '002782', '002820', '002833', '002879', '002893', '002911', '002916', '002918', '002937', '002939', '002941', '002975', '300237', '300290', '300395', '300561', '300620', '300757', '301217', '600053', '600113', '600126', '600172', '600192', '600203', '600208', '600246', '600265', '600301', '600366', '600421', '600619', '600658', '600698', '600730', '600777', '600967', '601002', '601020', '601137', '601138', '601208', '601606', '601609', '601702', '601929', '603031', '603098', '603158', '603196', '603221', '603256', '603273', '603337', '603516', '603528', '603579', '603757', '603767', '603789', '603800', '603838', '603897', '603920', '603937', '605169', '605188', '605228', '605289', '605298', '688146', '688197', '688291', '688648']"
113,昨曾涨停,fg,35,"['000014', '000419', '000501', '001212', '002095', '002328', '002484', '002514', '002653', '002722', '002771', '002915', '002965', '300145', '301181', '600106', '600231', '600243', '600749', '600778', '600855', '600892', '601086', '603057', '603083', '603123', '603125', '603127', '603177', '603306', '603737', '603818', '605081', '688108', '688548']"
114,昨日跌停,fg,5,"['000691', '000851', '002199', '002289', '002898']"
115,昨曾跌停,fg,4,"['000056', '000504', '300081', '600200']"
116,昨日首板,fg,58,"['000066', '000700', '000962', '001400', '002108', '002249', '002454', '002463', '002516', '002536', '002562', '002779', '002833', '002879', '002893', '002911', '002916', '002918', '002937', '002939', '002975', '300237', '300290', '300395', '300757', '301217', '600126', '600172', '600192', '600208', '600301', '600698', '600730', '600967', '601002', '601020', '601138', '601208', '601609', '601702', '603031', '603098', '603158', '603196', '603221', '603256', '603273', '603337', '603528', '603897', '603920', '603937', '605228', '605289', '688146', '688197', '688291', '688648']"
117,昨ST首板,fg,4,"['300561', '600265', '600777', '603789']"
118,昨日连板,fg,24,"['000417', '000561', '002052', '002104', '002148', '002173', '002298', '002549', '002670', '002820', '002941', '300620', '600053', '600113', '600203', '600246', '600619', '600658', '601137', '601929', '603757', '605169', '605188', '605298']"
119,昨ST连板,fg,3,"['002231', '002305', '600421']"
120,昨日较强,fg,60,"['000014', '000519', '000576', '000630', '001359', '002097', '002126', '002206', '002222', '002245', '002384', '002406', '002553', '002571', '002653', '002730', '002768', '002771', '002773', '002821', '002896', '002915', '002967', '002993', '003006', '300213', '300308', '300486', '300792', '300843', '300870', '301181', '301389', '600178', '600183', '600684', '601696', '601798', '603035', '603037', '603057', '603278', '603280', '603360', '603380', '603444', '603608', '603701', '603716', '603809', '603818', '603867', '603912', '603979', '605117', '688268', '688390', '688513', '688548', '688668']"
121,昨日较弱,fg,9,"['000010', '002302', '002313', '002492', '002795', '600629', '603080', '603137', '605598']"
122,昨日振荡,fg,84,"['000011', '000026', '000056', '000504', '000519', '000880', '001212', '001277', '001314', '002017', '002062', '002097', '002208', '002307', '002324', '002332', '002335', '002383', '002384', '002406', '002413', '002492', '002501', '002514', '002537', '002551', '002553', '002622', '002634', '002695', '002722', '002771', '002837', '002890', '002896', '002913', '002915', '002965', '002967', '003017', '300145', '300502', '300579', '300792', '300870', '301181', '301357', '600106', '600211', '600410', '600581', '600601', '600684', '600729', '600749', '600855', '601696', '603023', '603035', '603057', '603080', '603083', '603123', '603125', '603127', '603177', '603181', '603222', '603286', '603380', '603399', '603444', '603617', '603716', '603818', '603912', '605288', '605598', '688319', '688321', '688545', '688668', '688733', '832662']"
123,昨日强势,fg,43,"['000501', '001212', '002080', '002324', '002332', '002335', '002484', '002514', '002676', '002722', '002938', '002965', '300145', '300351', '300408', '300502', '300815', '301150', '301196', '301511', '600106', '600601', '600749', '600855', '601555', '603083', '603123', '603125', '603127', '603259', '603286', '603306', '603737', '603922', '603993', '605288', '688108', '688135', '688270', '688319', '688321', '688584', '688733']"
124,昨日弱势,fg,3,"['300081', '601718', '605378']"
125,昨日上榜,fg,58,"['000066', '002052', '002104', '002148', '002173', '002176', '002298', '002302', '002313', '002463', '002611', '002670', '002915', '002967', '300069', '300081', '300290', '300395', '300620', '300690', '300757', '301181', '301217', '301251', '301357', '301616', '600203', '600410', '600658', '600967', '601137', '601606', '601609', '601718', '601929', '603080', '603098', '603125', '603158', '603273', '603280', '603767', '605169', '605228', '605298', '605378', '688108', '688146', '688197', '688273', '688291', '688584', '688648', '688733', '832662', '870199', '920027', '920088']"
126,昨高换手,fg,138,"['000014', '000056', '001298', '001314', '001339', '001400', '002017', '002097', '002104', '002148', '002173', '002176', '002272', '002298', '002307', '002313', '002328', '002551', '002553', '002611', '002622', '002722', '002800', '002820', '002915', '002941', '002965', '300063', '300065', '300081', '300145', '300213', '300249', '300289', '300322', '300351', '300368', '300430', '300499', '300546', '300547', '300584', '300591', '300637', '300690', '300706', '300731', '300753', '300766', '300780', '300815', '300816', '300843', '300846', '300875', '300886', '300950', '300965', '300967', '301076', '301117', '301120', '301141', '301150', '301161', '301173', '301176', '301181', '301183', '301202', '301232', '301251', '301252', '301280', '301309', '301338', '301357', '301389', '301397', '301398', '301399', '301419', '301458', '301486', '301502', '301505', '301511', '301595', '301616', '301630', '301658', '301662', '301678', '600203', '600246', '600318', '600366', '600410', '600513', '600581', '600619', '600698', '600749', '600778', '600797', '600855', '603052', '603080', '603083', '603123', '603124', '603125', '603130', '603271', '603273', '603280', '603310', '603350', '603359', '603400', '603538', '603617', '603716', '603767', '603912', '688108', '688146', '688273', '688291', '688316', '688370', '688448', '688545', '688573', '688648', '688716', '688729', '832662']"
127,昨成交20,fg,20,"['000066', '000977', '002097', '002104', '002463', '300033', '300059', '300274', '300308', '300476', '300502', '300750', '300766', '300803', '600030', '600410', '600519', '601138', '603259', '688256']"
128,昨收活跃,fg,5,"['002110', '300774', '430478', '603159', '834014']"
129,昨日突涨,fg,12,"['000962', '002454', '002879', '002893', '002911', '002918', '002939', '300408', '603098', '603158', '688545', '688548']"
130,陆股通重,fg,100,"['000096', '000333', '000400', '000423', '000513', '000651', '000786', '000921', '000999', '002028', '002032', '002035', '002050', '002106', '002158', '002270', '002271', '002311', '002353', '002371', '002372', '002439', '002472', '002508', '002543', '002557', '002563', '002572', '002648', '002690', '002705', '002773', '002831', '002837', '002930', '002938', '003006', '300012', '300124', '300274', '300470', '300487', '300750', '300760', '300866', '600025', '600029', '600066', '600094', '600096', '600132', '600176', '600183', '600219', '600309', '600312', '600346', '600362', '600373', '600380', '600406', '600519', '600582', '600660', '600690', '600803', '600885', '600900', '600968', '600971', '601019', '601100', '601138', '601179', '601231', '601598', '601799', '601808', '601811', '601872', '601901', '603195', '603288', '603338', '603489', '603501', '603515', '603556', '603596', '603605', '603713', '603766', '603882', '603883', '603939', '605365', '605499', '688036', '688188', '688686']"
131,科创次新,fg,15,"['688411', '688449', '688545', '688583', '688605', '688615', '688708', '688710', '688726', '688729', '688750', '688755', '688757', '688758', '688775']"
132,近端次新,fg,18,"['001221', '001388', '001390', '301491', '301590', '301609', '301630', '301678', '600930', '603049', '603262', '603382', '603400', '688729', '688775', '920005', '920027', '920037']"
133,次新预增,fg,5,"['001391', '301611', '688449', '688758', '920099']"
134,次新超跌,fg,38,"['001221', '001279', '001335', '001356', '001382', '001391', '301491', '301522', '301551', '301557', '301581', '301585', '301592', '301598', '301601', '301609', '301617', '301618', '301622', '301628', '301631', '301633', '603072', '603205', '603210', '603257', '603262', '603382', '603395', '603406', '603409', '688615', '688726', '920016', '920019', '920098', '920111', '920128']"
135,送转超跌,fg,4,"['300833', '300856', '301589', '603007']"
136,最近多板,fg,77,"['000010', '000011', '000026', '000070', '000417', '000534', '000561', '000901', '001380', '002017', '002022', '002046', '002052', '002097', '002104', '002148', '002173', '002176', '002205', '002298', '002302', '002307', '002313', '002331', '002549', '002551', '002611', '002670', '002706', '002782', '002800', '002820', '002901', '002908', '002915', '002941', '002981', '300289', '300620', '301117', '600053', '600113', '600203', '600246', '600366', '600410', '600425', '600475', '600513', '600581', '600619', '600651', '600658', '601089', '601137', '601606', '601718', '601929', '603080', '603130', '603163', '603176', '603516', '603538', '603579', '603757', '603767', '603800', '603811', '605169', '605188', '605298', '605378', '605598', '688108', '688110', '688265']"
137,最近异动,fg,100,"['000006', '000010', '000011', '000026', '000066', '000070', '000501', '000628', '000716', '000823', '000880', '000901', '000965', '001212', '002017', '002046', '002062', '002072', '002097', '002104', '002148', '002164', '002173', '002272', '002298', '002302', '002313', '002354', '002370', '002536', '002551', '002622', '002670', '002676', '002782', '002800', '002820', '002826', '002837', '002896', '002908', '002915', '002981', '003040', '300815', '301181', '301251', '301357', '301502', '301632', '600143', '600172', '600184', '600192', '600203', '600232', '600246', '600366', '600410', '600495', '600513', '600581', '600619', '600629', '600698', '600855', '600967', '601137', '601606', '601929', '603063', '603080', '603123', '603130', '603359', '603406', '603500', '603579', '603617', '603716', '603767', '603800', '603912', '605169', '605378', '688108', '688273', '831834', '832469', '832662', '835184', '835305', '836247', '839493', '839680', '870199', '871753', '873152', '873726', '920027']"
138,最近情绪,fg,264,"['000006', '000010', '000011', '000014', '000016', '000026', '000056', '000066', '000070', '000417', '000501', '000510', '000534', '000536', '000558', '000561', '000590', '000628', '000670', '000700', '000702', '000802', '000823', '000877', '000880', '000901', '000962', '001278', '001298', '001380', '001400', '002008', '002017', '002022', '002040', '002046', '002052', '002072', '002097', '002104', '002108', '002120', '002148', '002164', '002173', '002174', '002176', '002205', '002213', '002240', '002246', '002249', '002270', '002298', '002302', '002307', '002313', '002328', '002331', '002353', '002354', '002364', '002377', '002418', '002454', '002460', '002463', '002466', '002471', '002501', '002516', '002536', '002549', '002550', '002551', '002562', '002565', '002611', '002622', '002664', '002670', '002674', '002676', '002695', '002706', '002760', '002775', '002779', '002782', '002800', '002820', '002826', '002833', '002837', '002841', '002851', '002857', '002879', '002890', '002893', '002901', '002908', '002911', '002915', '002916', '002918', '002923', '002937', '002939', '002941', '002975', '002981', '003010', '003017', '003028', '003036', '003040', '300069', '300158', '300224', '300237', '300289', '300290', '300304', '300322', '300395', '300620', '300637', '300671', '300690', '300706', '300752', '300757', '300780', '300815', '300859', '300870', '300981', '300993', '301005', '301022', '301038', '301048', '301112', '301117', '301129', '301217', '301232', '301251', '301486', '301502', '600053', '600113', '600126', '600143', '600172', '600184', '600192', '600203', '600208', '600211', '600232', '600246', '600268', '600301', '600366', '600410', '600425', '600475', '600495', '600503', '600513', '600539', '600581', '600619', '600651', '600658', '600666', '600698', '600730', '600744', '600877', '600967', '600984', '601002', '601020', '601089', '601137', '601138', '601208', '601606', '601609', '601702', '601718', '601929', '603023', '603031', '603059', '603080', '603090', '603098', '603121', '603126', '603130', '603131', '603158', '603163', '603176', '603186', '603196', '603216', '603221', '603256', '603273', '603290', '603319', '603337', '603500', '603516', '603518', '603528', '603538', '603579', '603610', '603617', '603630', '603648', '603683', '603706', '603712', '603716', '603757', '603767', '603773', '603800', '603811', '603897', '603900', '603920', '603937', '603959', '605050', '605055', '605169', '605180', '605188', '605228', '605289', '605298', '605378', '605398', '605598', '688108', '688110', '688146', '688197', '688256', '688265', '688291', '688551', '688577', '688584', '688648', '688683']"
139,近期复牌,fg,27,"['000627', '000716', '000953', '001267', '002090', '002176', '002778', '300174', '300264', '300329', '300554', '300572', '300588', '300620', '300841', '300897', '600208', '600421', '600500', '600579', '600593', '603389', '603719', '605008', '605178', '688291', '688585']"
140,活跃股,fg,100,"['000558', '001298', '001306', '001331', '001367', '002017', '002097', '002104', '002173', '002248', '002265', '002272', '002313', '002370', '002490', '002553', '002570', '002611', '002651', '002757', '002775', '002873', '002915', '002921', '002977', '003023', '300030', '300069', '300166', '300199', '300218', '300289', '300322', '300368', '300378', '300486', '300499', '300547', '300554', '300584', '300591', '300600', '300608', '300644', '300696', '300706', '300731', '300732', '300753', '300780', '300830', '300875', '300885', '300943', '300950', '300965', '300966', '301076', '301117', '301126', '301129', '301132', '301141', '301161', '301171', '301173', '301200', '301251', '301338', '301357', '301365', '301389', '301399', '301421', '301458', '301489', '301517', '301568', '301591', '301616', '600203', '600326', '600410', '600513', '600749', '601133', '603052', '603124', '603163', '603273', '603280', '603538', '603616', '603716', '603811', '688716', '832662', '832885', '836942', '873706']"
141,不活跃股,fg,1,['603365']
142,历史新高,fg,79,"['000426', '000988', '001238', '002017', '002028', '002046', '002222', '002379', '002484', '002536', '002553', '002611', '002653', '002837', '002896', '002915', '002916', '002971', '300308', '300322', '300394', '300395', '300476', '300502', '300570', '300620', '300669', '300703', '300756', '300803', '300870', '300920', '301007', '301018', '301076', '301165', '301196', '301217', '301233', '301285', '301377', '301486', '301489', '301511', '301606', '600113', '600160', '600353', '600513', '600619', '600967', '601089', '601137', '601138', '601288', '601606', '601899', '603040', '603319', '603337', '603379', '603516', '603757', '603767', '603993', '605169', '605228', '605298', '688110', '688143', '688171', '688192', '688226', '688256', '688347', '688584', '688668', '832662', '836247']"
143,历史新低,fg,0,['']
144,近期新高,fg,400,"['000014', '000026', '000029', '000070', '000408', '000426', '000501', '000519', '000547', '000561', '000630', '000669', '000685', '000726', '000776', '000803', '000811', '000823', '000901', '000926', '000952', '000962', '000988', '001207', '001223', '001231', '001268', '001368', '002008', '002017', '002019', '002020', '002028', '002046', '002052', '002056', '002062', '002066', '002097', '002121', '002133', '002148', '002173', '002174', '002176', '002206', '002215', '002222', '002245', '002249', '002270', '002298', '002303', '002305', '002307', '002316', '002324', '002328', '002363', '002379', '002386', '002396', '002413', '002454', '002484', '002532', '002536', '002549', '002551', '002553', '002562', '002565', '002586', '002611', '002653', '002670', '002674', '002676', '002706', '002722', '002768', '002774', '002782', '002815', '002817', '002830', '002833', '002837', '002868', '002890', '002896', '002913', '002915', '002916', '002926', '002938', '002941', '002943', '002971', '002972', '002981', '003043', '300041', '300137', '300145', '300158', '300165', '300181', '300214', '300236', '300257', '300279', '300304', '300308', '300322', '300373', '300376', '300394', '300395', '300398', '300400', '300409', '300430', '300436', '300440', '300476', '300499', '300502', '300510', '300535', '300553', '300570', '300579', '300587', '300593', '300602', '300620', '300637', '300643', '300648', '300669', '300690', '300703', '300706', '300731', '300749', '300800', '300803', '300815', '300841', '300843', '300866', '300870', '300889', '300901', '300902', '300909', '300920', '300923', '300931', '300960', '300969', '300976', '300981', '300990', '300992', '300993', '301005', '301007', '301018', '301035', '301038', '301052', '301053', '301057', '301061', '301065', '301076', '301093', '301095', '301107', '301117', '301120', '301131', '301150', '301163', '301165', '301181', '301187', '301189', '301192', '301196', '301199', '301200', '301217', '301227', '301233', '301251', '301285', '301303', '301306', '301310', '301323', '301338', '301345', '301377', '301387', '301391', '301397', '301398', '301419', '301448', '301486', '301489', '301502', '301505', '301511', '301515', '301538', '301606', '600021', '600037', '600053', '600096', '600113', '600143', '600160', '600184', '600203', '600208', '600231', '600251', '600329', '600331', '600353', '600366', '600410', '600495', '600501', '600513', '600523', '600581', '600595', '600601', '600619', '600658', '600666', '600673', '600730', '600737', '600751', '600768', '600831', '600855', '600879', '600884', '600967', '601002', '601137', '601138', '601515', '601606', '601609', '601658', '601688', '601717', '601798', '601869', '601899', '601929', '603023', '603031', '603040', '603063', '603090', '603129', '603159', '603177', '603181', '603186', '603196', '603303', '603306', '603312', '603319', '603337', '603379', '603380', '603444', '603486', '603516', '603535', '603538', '603579', '603608', '603612', '603655', '603686', '603701', '603733', '603737', '603757', '603767', '603798', '603800', '603848', '603867', '603869', '603937', '603979', '603987', '603989', '603993', '605020', '605060', '605090', '605128', '605169', '605228', '605287', '605289', '605298', '605566', '605580', '688025', '688026', '688029', '688046', '688059', '688069', '688085', '688093', '688098', '688103', '688108', '688110', '688112', '688128', '688138', '688143', '688146', '688150', '688156', '688171', '688179', '688192', '688197', '688215', '688216', '688226', '688236', '688251', '688256', '688260', '688261', '688265', '688270', '688314', '688321', '688325', '688345', '688347', '688350', '688357', '688370', '688377', '688401', '688403', '688411', '688420', '688456', '688484', '688485', '688498', '688499', '688511', '688523', '688531', '688545', '688548', '688551', '688557', '688577', '688581', '688584', '688607', '688616', '688619', '688621', '688622', '688630', '688660', '688661', '688668', '688669', '688676', '688683', '688686', '688687', '688737']"
145,近期新低,fg,3,"['000851', '600200', '603392']"
146,近期强势,fg,247,"['000026', '000070', '000501', '000561', '000576', '000657', '000901', '001212', '001359', '002008', '002017', '002046', '002097', '002148', '002173', '002176', '002205', '002240', '002246', '002265', '002272', '002298', '002307', '002370', '002466', '002484', '002536', '002549', '002565', '002611', '002670', '002676', '002738', '002768', '002773', '002779', '002820', '002837', '002851', '002859', '002896', '002901', '002915', '002938', '002941', '002975', '300145', '300158', '300289', '300290', '300304', '300308', '300322', '300368', '300395', '300400', '300436', '300440', '300476', '300486', '300502', '300535', '300539', '300547', '300570', '300584', '300593', '300600', '300602', '300620', '300637', '300648', '300671', '300683', '300684', '300689', '300690', '300706', '300717', '300731', '300776', '300806', '300809', '300811', '300815', '300870', '300877', '300878', '300885', '300902', '300916', '300960', '300981', '300990', '301005', '301007', '301018', '301022', '301033', '301038', '301048', '301052', '301069', '301076', '301095', '301117', '301128', '301150', '301161', '301181', '301196', '301200', '301217', '301237', '301251', '301285', '301323', '301326', '301338', '301357', '301377', '301389', '301397', '301486', '301489', '301502', '301505', '301511', '301606', '301626', '600053', '600113', '600143', '600184', '600203', '600208', '600246', '600366', '600410', '600475', '600501', '600513', '600581', '600619', '600658', '600698', '600730', '600749', '600751', '600855', '600895', '600967', '601089', '601137', '601138', '601208', '601606', '601869', '601929', '603080', '603090', '603109', '603127', '603256', '603319', '603337', '603380', '603444', '603516', '603579', '603716', '603757', '603767', '603773', '603800', '603993', '605169', '605188', '605228', '605298', '605378', '688004', '688020', '688025', '688029', '688059', '688098', '688108', '688110', '688112', '688143', '688146', '688170', '688171', '688185', '688197', '688205', '688210', '688215', '688230', '688236', '688256', '688260', '688261', '688265', '688270', '688273', '688277', '688313', '688319', '688325', '688350', '688370', '688376', '688379', '688383', '688403', '688448', '688498', '688499', '688513', '688531', '688551', '688584', '688585', '688603', '688621', '688622', '688626', '688630', '688648', '688660', '688665', '688668', '688676', '688677', '688687', '688700', '688708', '688733', '688788', '688800', '832662', '835438', '836247', '837344', '870199']"
147,近期弱势,fg,2,"['600604', '831039']"
148,轮动趋势,fg,2,"['159845', '512100']"
149,板块趋势,fg,3,"['300015', '300760', '600763']"
150,宽基ETF,fg,253,"['159205', '159211', '159212', '159215', '159216', '159219', '159300', '159330', '159337', '159338', '159339', '159351', '159352', '159353', '159356', '159357', '159358', '159359', '159360', '159361', '159362', '159367', '159370', '159371', '159372', '159373', '159375', '159376', '159379', '159380', '159383', '159386', '159390', '159393', '159505', '159521', '159531', '159532', '159533', '159535', '159536', '159541', '159543', '159563', '159576', '159591', '159592', '159593', '159595', '159596', '159601', '159602', '159603', '159606', '159627', '159628', '159629', '159630', '159631', '159633', '159661', '159673', '159681', '159682', '159686', '159706', '159780', '159781', '159782', '159783', '159800', '159808', '159810', '159820', '159821', '159836', '159845', '159901', '159903', '159907', '159908', '159915', '159919', '159922', '159923', '159925', '159935', '159943', '159948', '159949', '159952', '159956', '159957', '159958', '159961', '159964', '159968', '159969', '159970', '159971', '159975', '159977', '159982', '510050', '510100', '510190', '510210', '510300', '510310', '510320', '510330', '510350', '510360', '510370', '510380', '510390', '510500', '510510', '510530', '510550', '510560', '510570', '510580', '510590', '510600', '510680', '510710', '510760', '510800', '510850', '510950', '510980', '512020', '512050', '512060', '512080', '512100', '512240', '512250', '512500', '512510', '512910', '515130', '515190', '515310', '515330', '515350', '515360', '515380', '515390', '515530', '515550', '515660', '515800', '515810', '516300', '530000', '530050', '560010', '560050', '560110', '560220', '560350', '560380', '560500', '560510', '560530', '560610', '560750', '560820', '561180', '561200', '561230', '561350', '561370', '561750', '561770', '561880', '561930', '562000', '562340', '562660', '562890', '563000', '563080', '563200', '563220', '563300', '563350', '563360', '563500', '563520', '563650', '563660', '563800', '563860', '563880', '588000', '588030', '588040', '588050', '588060', '588080', '588090', '588120', '588150', '588180', '588190', '588210', '588220', '588230', '588240', '588270', '588280', '588300', '588310', '588330', '588350', '588360', '588380', '588390', '588400', '588660', '588720', '588800', '588820', '588840', '588870', '588880', '588900', '588940', '588950', '588980', '589000', '589060', '589080', '589200', '589300', '589500', '589580', '589600', '589630', '589660', '589680', '589770', '589800', '589850', '589860', '589880', '589890', '589900', '589980', '589990']"
151,活跃ETF,fg,79,"['159217', '159242', '159246', '159338', '159351', '159352', '159361', '159363', '159381', '159509', '159567', '159570', '159583', '159605', '159740', '159781', '159792', '159813', '159814', '159819', '159851', '159852', '159870', '159883', '159892', '159915', '159928', '159938', '159941', '159949', '159992', '159994', '159995', '510050', '510300', '511380', '512000', '512010', '512050', '512070', '512100', '512170', '512480', '512660', '512670', '512690', '512710', '512800', '512880', '512930', '513010', '513050', '513060', '513090', '513100', '513120', '513130', '513180', '513330', '513380', '513750', '513770', '513980', '515050', '515070', '515220', '515790', '515880', '515980', '520500', '520880', '562500', '563220', '563360', '563800', '588000', '588080', '588200', '588790']"
152,活跃转债,fg,90,"['110059', '110060', '110062', '110070', '110073', '110087', '110096', '111007', '111012', '111016', '113042', '113046', '113052', '113064', '113068', '113069', '113597', '113601', '113606', '113615', '113618', '113641', '113651', '113663', '113664', '113669', '113677', '113680', '113690', '113696', '118004', '118012', '118014', '118021', '118031', '118033', '118038', '118043', '118045', '118048', '118049', '118051', '118057', '123031', '123034', '123076', '123118', '123120', '123121', '123130', '123131', '123145', '123146', '123156', '123160', '123161', '123162', '123169', '123188', '123189', '123200', '123209', '123221', '123230', '123232', '123233', '123235', '123236', '123241', '123242', '123245', '123246', '123251', '123253', '127037', '127041', '127053', '127055', '127081', '127089', '127090', '127101', '128074', '128076', '128081', '128131', '128132', '128133', '128136', '128144']"
153,周期股,fg,200,"['000001', '000002', '000060', '000099', '000166', '000415', '000426', '000617', '000629', '000630', '000657', '000686', '000708', '000723', '000728', '000750', '000776', '000783', '000786', '000807', '000831', '000878', '000932', '000933', '000960', '000970', '000975', '000983', '001391', '001965', '001979', '002075', '002080', '002128', '002142', '002155', '002171', '002176', '002203', '002240', '002271', '002318', '002379', '002428', '002460', '002466', '002497', '002500', '002532', '002673', '002736', '002738', '002756', '002797', '002807', '002926', '002936', '002939', '002958', '002966', '300033', '300059', '300390', '300395', '300748', '300773', '600000', '600009', '600010', '600015', '600016', '600018', '600019', '600026', '600028', '600029', '600030', '600036', '600048', '600061', '600109', '600111', '600115', '600120', '600126', '600153', '600155', '600176', '600188', '600208', '600219', '600221', '600256', '600259', '600326', '600346', '600348', '600362', '600366', '600369', '600377', '600383', '600390', '600392', '600489', '600497', '600515', '600516', '600547', '600549', '600583', '600585', '600595', '600660', '600704', '600895', '600901', '600909', '600918', '600919', '600926', '600938', '600958', '600985', '600988', '600999', '601000', '601006', '601009', '601018', '601020', '601021', '601059', '601066', '601077', '601088', '601099', '601108', '601111', '601128', '601136', '601155', '601162', '601166', '601168', '601169', '601198', '601211', '601225', '601229', '601236', '601288', '601318', '601319', '601328', '601336', '601375', '601377', '601398', '601456', '601555', '601577', '601600', '601601', '601628', '601658', '601665', '601666', '601677', '601688', '601696', '601699', '601788', '601808', '601816', '601818', '601825', '601838', '601857', '601865', '601872', '601878', '601881', '601898', '601899', '601901', '601916', '601919', '601939', '601958', '601988', '601990', '601995', '601997', '601998', '603300', '603799', '603979', '603993', '688122']"
