,name,tp,num,stocks
88,MSCIA50,zs,50,"['000001', '000002', '000333', '000568', '000725', '000858', '002027', '002142', '002304', '002352', '002475', '002594', '002714', '002812', '300015', '300059', '300122', '300750', '300760', '600000', '600028', '600030', '600031', '600036', '600048', '600050', '600276', '600309', '600436', '600519', '600585', '600809', '600887', '600900', '601012', '601088', '601166', '601288', '601318', '601328', '601398', '601601', '601668', '601888', '601899', '601919', '601985', '603259', '603288', '603501']"
89,半导体50,zs,50,"['002049', '002156', '002185', '002371', '002409', '300223', '300373', '300474', '300604', '300661', '300782', '301269', '301611', '600460', '600584', '600703', '600745', '603160', '603290', '603501', '603893', '603986', '688002', '688008', '688012', '688019', '688041', '688047', '688052', '688072', '688082', '688099', '688120', '688126', '688172', '688213', '688220', '688234', '688249', '688256', '688361', '688385', '688396', '688469', '688521', '688525', '688608', '688702', '688728', '688981']"
90,投资时钟,zs,100,"['000002', '000060', '000069', '000338', '000423', '000425', '000428', '000524', '000538', '000568', '000581', '000610', '000625', '000630', '000651', '000652', '000688', '000721', '000729', '000858', '000878', '000888', '000895', '000898', '000937', '000951', '000970', '000978', '000983', '002033', '002059', '002103', '002155', '002159', '002186', '002304', '002385', '002416', '002558', '002646', '300043', '300144', '600016', '600036', '600048', '600054', '600066', '600104', '600108', '600111', '600123', '600138', '600188', '600197', '600199', '600258', '600276', '600332', '600348', '600362', '600395', '600415', '600489', '600519', '600546', '600547', '600559', '600583', '600593', '600600', '600640', '600660', '600690', '600694', '600730', '600741', '600754', '600809', '600887', '600971', '600997', '601001', '601007', '601088', '601101', '601168', '601600', '601666', '601699', '601766', '601808', '601857', '601888', '601898', '601899', '601933', '601958', '601989', '603136', '603199']"
91,双创50,zs,50,"['300014', '300122', '300124', '300223', '300274', '300308', '300316', '300347', '300394', '300408', '300433', '300442', '300450', '300502', '300628', '300661', '300750', '300759', '300760', '300782', '300832', '300919', '301269', '301308', '302132', '688008', '688009', '688012', '688036', '688041', '688047', '688072', '688082', '688111', '688126', '688169', '688187', '688188', '688223', '688256', '688271', '688303', '688349', '688396', '688472', '688506', '688599', '688728', '688777', '688981']"
92,区块链50,zs,50,"['000001', '000100', '000333', '000555', '000676', '000681', '000776', '000917', '000948', '000997', '002010', '002063', '002065', '002104', '002123', '002131', '002152', '002195', '002230', '002268', '002352', '002368', '002400', '002410', '002488', '002517', '002537', '002558', '002649', '002777', '300002', '300007', '300033', '300059', '300113', '300130', '300170', '300188', '300212', '300271', '300339', '300352', '300364', '300377', '300468', '300520', '300525', '300579', '300663', '300676']"
93,创新100,zs,100,"['000063', '000157', '000513', '000661', '000733', '002001', '002008', '002025', '002028', '002049', '002179', '002180', '002223', '002230', '002236', '002262', '002371', '002410', '002414', '002415', '002422', '002439', '002463', '002517', '002558', '002594', '002595', '002624', '002625', '002690', '300033', '300124', '300308', '300316', '300394', '300408', '300418', '300450', '300454', '300567', '300604', '300628', '300661', '300751', '300760', '300763', '300803', '300832', '300866', '300896', '301269', '301589', '600031', '600066', '600196', '600276', '600372', '600380', '600406', '600521', '600570', '600582', '600588', '600845', '600885', '601100', '601127', '601360', '601633', '601766', '603025', '603039', '603160', '603283', '603444', '603501', '603556', '603659', '603986', '605117', '688002', '688008', '688009', '688012', '688041', '688072', '688082', '688111', '688120', '688187', '688188', '688208', '688256', '688271', '688425', '688475', '688561', '688568', '688578', '688777']"
94,农业50,zs,50,"['000408', '000735', '000792', '000876', '000893', '000902', '000930', '000998', '002041', '002100', '002166', '002170', '002258', '002299', '002311', '002321', '002385', '002458', '002567', '002588', '002714', '002746', '002749', '300087', '300119', '300138', '300498', '300761', '301116', '600108', '600195', '600201', '600251', '600299', '600313', '600486', '600598', '600866', '600873', '600975', '601038', '601118', '601952', '603395', '603477', '603566', '603599', '603668', '603718', '605296']"
95,科创100,zs,100,"['688001', '688002', '688005', '688006', '688016', '688017', '688018', '688019', '688027', '688029', '688032', '688037', '688050', '688052', '688055', '688063', '688083', '688088', '688097', '688100', '688105', '688106', '688107', '688110', '688116', '688139', '688141', '688146', '688147', '688153', '688161', '688166', '688172', '688177', '688183', '688192', '688198', '688200', '688208', '688220', '688232', '688235', '688248', '688266', '688276', '688279', '688281', '688289', '688295', '688301', '688318', '688322', '688326', '688327', '688331', '688333', '688336', '688343', '688347', '688352', '688361', '688366', '688385', '688387', '688390', '688400', '688408', '688409', '688425', '688432', '688433', '688439', '688443', '688484', '688498', '688516', '688520', '688522', '688536', '688548', '688549', '688567', '688568', '688575', '688582', '688584', '688612', '688629', '688631', '688639', '688676', '688702', '688709', '688717', '688739', '688772', '688778', '688779', '688789', '688798']"
96,科创200,zs,200,"['688003', '688007', '688023', '688025', '688031', '688033', '688035', '688046', '688048', '688049', '688059', '688066', '688068', '688073', '688075', '688085', '688087', '688091', '688093', '688095', '688101', '688102', '688103', '688108', '688112', '688123', '688127', '688128', '688131', '688133', '688138', '688150', '688151', '688152', '688155', '688157', '688158', '688160', '688165', '688167', '688173', '688176', '688182', '688185', '688190', '688195', '688197', '688202', '688205', '688206', '688209', '688212', '688219', '688222', '688225', '688230', '688231', '688233', '688236', '688238', '688239', '688246', '688247', '688252', '688253', '688258', '688259', '688261', '688262', '688268', '688269', '688270', '688275', '688277', '688290', '688293', '688298', '688299', '688300', '688305', '688306', '688311', '688313', '688315', '688319', '688320', '688321', '688332', '688334', '688337', '688339', '688348', '688351', '688356', '688359', '688362', '688365', '688368', '688371', '688372', '688376', '688378', '688380', '688381', '688382', '688383', '688388', '688389', '688391', '688392', '688399', '688401', '688403', '688410', '688418', '688429', '688458', '688459', '688478', '688486', '688488', '688489', '688496', '688502', '688503', '688505', '688507', '688508', '688510', '688512', '688513', '688515', '688518', '688519', '688523', '688526', '688531', '688533', '688535', '688539', '688543', '688550', '688552', '688553', '688556', '688559', '688562', '688566', '688569', '688570', '688576', '688579', '688581', '688586', '688588', '688590', '688591', '688593', '688595', '688596', '688598', '688601', '688602', '688603', '688606', '688609', '688620', '688621', '688625', '688626', '688627', '688628', '688630', '688652', '688653', '688658', '688660', '688661', '688665', '688668', '688677', '688685', '688686', '688687', '688690', '688691', '688696', '688697', '688698', '688699', '688700', '688707', '688711', '688719', '688733', '688766', '688776', '688787', '688799', '688800']"
97,科创信息,zs,50,"['688002', '688008', '688012', '688018', '688019', '688027', '688036', '688041', '688047', '688052', '688072', '688082', '688099', '688100', '688111', '688120', '688126', '688169', '688172', '688183', '688188', '688213', '688220', '688234', '688249', '688256', '688318', '688347', '688361', '688375', '688385', '688387', '688396', '688469', '688475', '688521', '688525', '688538', '688561', '688568', '688582', '688608', '688615', '688692', '688702', '688728', '688772', '688777', '688981', '689009']"
98,科创生物,zs,49,"['688016', '688029', '688046', '688050', '688062', '688091', '688105', '688114', '688131', '688139', '688161', '688166', '688177', '688180', '688185', '688192', '688197', '688198', '688212', '688235', '688266', '688271', '688276', '688278', '688289', '688298', '688301', '688315', '688321', '688331', '688336', '688351', '688363', '688366', '688382', '688389', '688443', '688505', '688506', '688513', '688520', '688526', '688575', '688578', '688617', '688639', '688658', '688710', '688739']"
99,科创芯片,zs,50,"['688002', '688008', '688012', '688018', '688019', '688037', '688041', '688047', '688052', '688072', '688082', '688099', '688107', '688110', '688120', '688126', '688141', '688146', '688153', '688172', '688200', '688213', '688220', '688234', '688249', '688256', '688279', '688332', '688347', '688352', '688361', '688362', '688385', '688396', '688409', '688432', '688484', '688498', '688521', '688525', '688536', '688549', '688582', '688584', '688608', '688702', '688709', '688728', '688798', '688981']"
100,科创高装,zs,50,"['688001', '688003', '688009', '688012', '688017', '688066', '688097', '688128', '688147', '688151', '688160', '688165', '688169', '688187', '688188', '688208', '688239', '688248', '688297', '688305', '688306', '688311', '688320', '688333', '688375', '688376', '688383', '688392', '688400', '688425', '688433', '688516', '688518', '688523', '688543', '688556', '688559', '688569', '688570', '688586', '688596', '688630', '688685', '688686', '688697', '688698', '688700', '688776', '688789', '689009']"
101,科创材料,zs,50,"['688005', '688019', '688035', '688065', '688093', '688102', '688106', '688116', '688122', '688126', '688146', '688157', '688181', '688190', '688210', '688219', '688231', '688233', '688234', '688267', '688268', '688269', '688275', '688281', '688295', '688299', '688300', '688353', '688359', '688371', '688388', '688432', '688456', '688503', '688519', '688535', '688548', '688550', '688563', '688598', '688602', '688603', '688625', '688690', '688707', '688716', '688720', '688733', '688778', '688779']"
102,科创成长,zs,49,"['688008', '688041', '688049', '688052', '688093', '688108', '688117', '688147', '688169', '688182', '688183', '688192', '688197', '688213', '688233', '688235', '688252', '688256', '688269', '688270', '688288', '688302', '688313', '688319', '688322', '688343', '688351', '688379', '688428', '688443', '688488', '688498', '688501', '688522', '688552', '688578', '688582', '688591', '688600', '688608', '688611', '688629', '688661', '688668', '688685', '688722', '688787', '688800', '689009']"
103,科创国企,zs,74,"['688009', '688012', '688015', '688027', '688037', '688041', '688055', '688107', '688119', '688120', '688122', '688126', '688128', '688146', '688151', '688165', '688172', '688187', '688189', '688190', '688203', '688232', '688247', '688248', '688249', '688269', '688276', '688285', '688295', '688297', '688323', '688334', '688347', '688352', '688375', '688385', '688387', '688396', '688425', '688439', '688456', '688459', '688475', '688485', '688505', '688509', '688538', '688543', '688548', '688549', '688552', '688562', '688563', '688568', '688569', '688570', '688571', '688579', '688586', '688589', '688629', '688631', '688648', '688652', '688660', '688663', '688702', '688707', '688709', '688710', '688722', '688778', '688779', '688981']"
104,环保50,zs,50,"['000009', '000598', '000883', '001289', '002056', '002074', '002129', '002202', '002340', '002459', '002709', '002812', '002850', '003816', '300014', '300037', '300274', '300316', '300450', '300724', '300750', '300751', '300757', '300763', '300919', '301358', '600008', '600025', '600089', '600236', '600438', '600674', '600886', '600900', '600905', '600995', '601012', '601615', '601865', '601985', '603568', '603659', '603806', '605117', '688223', '688303', '688349', '688472', '688599', '835185']"
105,国信价值,zs,100,"['000429', '000498', '000513', '000568', '000700', '000786', '000807', '000858', '000885', '000895', '000902', '000999', '002001', '002003', '002027', '002032', '002043', '002056', '002128', '002142', '002315', '002318', '002353', '002372', '002543', '002555', '002557', '002648', '002705', '002768', '002831', '002895', '300360', '300441', '300628', '300724', '300770', '301004', '600007', '600036', '600039', '600096', '600132', '600233', '600273', '600285', '600323', '600483', '600531', '600660', '600710', '600729', '600750', '600803', '600872', '600888', '600900', '600919', '600926', '600985', '601001', '601009', '601088', '601126', '601128', '601138', '601156', '601168', '601225', '601298', '601319', '601577', '601601', '601717', '601838', '601857', '601898', '601918', '601919', '601939', '601958', '603013', '603156', '603233', '603298', '603299', '603355', '603357', '603368', '603565', '603699', '603799', '603855', '603871', '605090', '605098', '605337', '605368', '605599', '688516']"
106,内地低碳,zs,50,"['000009', '000883', '001289', '002056', '002074', '002129', '002202', '002340', '002459', '002709', '002812', '002850', '003816', '300014', '300037', '300274', '300316', '300450', '300724', '300750', '300751', '300757', '300763', '300919', '301358', '600025', '600089', '600236', '600438', '600674', '600732', '600886', '600900', '600905', '600995', '601012', '601016', '601615', '601865', '601985', '603568', '603659', '603806', '605117', '688223', '688303', '688349', '688472', '688599', '835185']"
107,内地绿电,zs,50,"['000027', '000155', '000537', '000591', '000722', '000791', '000862', '000875', '000883', '000958', '000993', '001289', '002015', '002039', '002531', '002617', '003816', '300139', '600011', '600021', '600025', '600032', '600098', '600101', '600116', '600163', '600236', '600310', '600483', '600505', '600642', '600644', '600674', '600744', '600795', '600821', '600886', '600900', '600905', '600979', '600995', '601016', '601222', '601619', '601778', '601908', '601985', '601991', '603105', '603693']"
108,新兴成指,zs,100,"['000423', '000786', '000977', '000988', '000999', '001301', '001389', '002027', '002028', '002093', '002130', '002179', '002262', '002281', '002318', '002371', '002463', '002475', '002517', '002594', '002600', '002648', '002916', '002920', '300015', '300033', '300059', '300124', '300251', '300274', '300308', '300394', '300408', '300476', '300502', '300570', '300604', '300628', '300641', '300679', '300724', '300773', '300776', '300777', '300803', '300811', '301301', '301611', '600025', '600066', '600161', '600176', '600183', '600276', '600436', '600487', '600563', '600862', '601567', '601600', '601958', '603236', '603259', '603296', '603338', '603568', '603619', '603893', '603993', '688008', '688012', '688018', '688019', '688041', '688050', '688082', '688100', '688111', '688120', '688147', '688169', '688183', '688188', '688200', '688208', '688213', '688278', '688300', '688349', '688363', '688408', '688516', '688520', '688568', '688578', '688582', '688608', '688617', '688789', '689009']"
109,国企改革,zs,100,"['000002', '000066', '000338', '000400', '000425', '000528', '000538', '000625', '000661', '000708', '000725', '000738', '000768', '000776', '000786', '000831', '000858', '000938', '000977', '000988', '001979', '002049', '002129', '002142', '002152', '002179', '002202', '002230', '002371', '002415', '002916', '002920', '300413', '600009', '600011', '600025', '600030', '600036', '600038', '600048', '600050', '600081', '600085', '600104', '600111', '600118', '600150', '600161', '600176', '600183', '600188', '600309', '600372', '600406', '600420', '600426', '600436', '600482', '600547', '600584', '600585', '600600', '600642', '600674', '600741', '600760', '600795', '600845', '600862', '600875', '600886', '600893', '600900', '600905', '601059', '601066', '601088', '601117', '601166', '601186', '601211', '601225', '601600', '601658', '601668', '601669', '601688', '601800', '601808', '601857', '601881', '601888', '601899', '601985', '603019', '603369', '688012', '688122', '688126', '688396']"
110,数字经济,zs,50,"['000063', '000066', '000938', '000977', '000988', '002049', '002152', '002156', '002179', '002185', '002230', '002236', '002241', '002281', '002371', '002384', '002409', '002410', '002414', '002415', '002439', '002456', '002463', '002465', '002555', '002841', '002916', '002920', '300033', '300059', '300124', '300223', '300251', '300308', '300316', '300394', '300408', '300413', '300418', '300442', '300454', '300474', '300496', '300502', '300628', '300661', '300782', '301269', '301308', '302132']"
111,长三角,zs,40,"['000301', '000963', '002050', '002142', '002415', '002463', '002493', '300033', '300059', '300999', '600000', '600009', '600018', '600019', '600023', '600104', '600115', '600150', '600406', '600845', '600919', '600926', '600958', '601009', '601018', '601100', '601211', '601229', '601328', '601601', '601688', '601689', '601825', '601872', '603195', '603259', '603260', '603501', '688012', '688271']"
112,珠三角,zs,40,"['000001', '000002', '000063', '000100', '000333', '000651', '000776', '000999', '001979', '002027', '002180', '002311', '002352', '002475', '002594', '002600', '002709', '002736', '002920', '002938', '003816', '300014', '300124', '300760', '300832', '300979', '600029', '600030', '600036', '600048', '600183', '600332', '600999', '601138', '601238', '601318', '603288', '603833', '605499', '688036']"
113,环渤海,zs,40,"['000338', '000725', '002371', '300308', '600016', '600028', '600031', '600050', '600188', '600309', '600346', '600690', '600760', '600900', '600905', '601066', '601088', '601169', '601186', '601288', '601319', '601390', '601398', '601628', '601633', '601658', '601668', '601728', '601766', '601816', '601818', '601857', '601888', '601919', '601985', '601988', '601989', '601998', '688041', '688111']"
114,分析师指,zs,99,"['000001', '000002', '000059', '000063', '000069', '000333', '000423', '000538', '000568', '000651', '000725', '000776', '000783', '000826', '000858', '000895', '000963', '000983', '001979', '002008', '002024', '002027', '002074', '002142', '002146', '002202', '002236', '002241', '002340', '002352', '002415', '002456', '002460', '002466', '002508', '300059', '300070', '300072', '600000', '600009', '600011', '600019', '600028', '600029', '600030', '600031', '600036', '600038', '600048', '600066', '600089', '600104', '600110', '600111', '600196', '600276', '600309', '600340', '600383', '600487', '600516', '600519', '600585', '600660', '600690', '600703', '600741', '600887', '600893', '600900', '600958', '601006', '601009', '601088', '601166', '601169', '601186', '601198', '601211', '601225', '601288', '601318', '601328', '601333', '601336', '601398', '601600', '601601', '601633', '601668', '601688', '601818', '601888', '601899', '601933', '601939', '601985', '601988', '603799']"
115,北证专精,zs,50,"['430139', '430418', '430510', '830839', '830964', '831526', '831627', '831832', '831961', '832491', '832522', '832885', '832978', '832982', '833394', '833509', '833523', '835174', '835179', '835207', '835438', '835579', '835640', '836077', '836239', '836247', '836961', '837006', '837821', '838670', '838837', '838924', '838971', '839493', '839725', '871478', '871981', '872374', '872808', '873001', '873576', '873593', '873693', '873726', '920002', '920008', '920088', '920167', '920489', '920682']"
